source,title,label
LIAR,we know that president obama stole over  billion out of medicare to switch it over to obamacare,0
LIAR,for anybody whos trying to cross the street and has seen those signs that say you have to stop when pedestrians are in the crosswalk that was a bill that i passed,1
LIAR,a year ago in march  i called for immediate action to address abuses in the subprime market and i laid out detailed concrete proposals for how to do so,1
POLITIFACT_REAL,remarks on counterterrorism at stanford university,1
GOSSIP_REAL,the most awkward moments from the  golden globes,1
LIAR,the obama administrations own white house council of economic advisers has estimated  million americans will lose their jobs if the health care bill passes,0
GOSSIP_FAKE,tristan thompson feels dumped after khlo kardashian refuses to let him move into la home exclusive,0
GOSSIP_REAL,they didnt mean it like that actors defending other actors and the dumb things they say while doing it,1
GOSSIP_FAKE,reese witherspoon reportedly playing matchmaker for jennifer garner,0
POLITIFACT_FAKE,breaking  liberal celebrities arrested for conspiracy to assassinate president trump,0
GOSSIP_REAL,riverdale star camila mendes says she didnt think she had an eating disorder because she was never that skinny,1
GOSSIP_REAL,gisele bundchen shares shot of tom brady decorating tree with daughter vivian,1
GOSSIP_REAL,kendra wilkinson says marriage boot camp was good therapy,1
LIAR,says donald trumps tax plan gives the wealthy and corporations more than the bush tax cuts by at least a factor of two,1
GOSSIP_REAL,fifth harmonys normani kordei handles falling on stage like a boss,1
LIAR,she flunked the dc bar exam,1
LIAR,barack obama had  days in the us senate where he was able to vote quite often present,0
GOSSIP_FAKE,jennifer lawrence our lord satan will destroy donald trump,0
GOSSIP_REAL,total request live,1
LIAR,as far as standing committees we have  fewer standing committees so weve saved the state about a quarterofamillion dollars through the reduction of the standing committees,0
GOSSIP_REAL,grammys  why people are wearing white roses to the ceremony,1
LIAR,ive never supported legislation that invades peoples choices about contraception,1
LIAR,sayssenate republicans are following a longstanding tradition of not filling vacancies on the supreme court in the middle of a presidential election year,0
GOSSIP_FAKE,tyga is pissed off over kylie jenners gq cover with travis scott its the dredge,0
LIAR,women earn only  cents for every dollar earned by men in the same position,0
GOSSIP_REAL,mindy kaling makes first postbaby appearance at disneyland with her wrinkle in time costars,1
LIAR,us reps paul ryan sean duffy and reid ribble are shutting down town hall meetings or making their constituents pay to attend them,0
LIAR,says opponent beto orourke wants to legalize drugs,1
GOSSIP_FAKE,britney spears and bf sam asghari could get engaged soon,0
GOSSIP_FAKE,did princess charlotte recite her great ancestors quote unknowingly is she advanced for her ageknow the truths here  married biography,0
LIAR,there is currently no ability to vet these people referring to syrian refugees,0
LIAR,the massachusetts supreme courtdefined marriage as simply quotethe establishment of intimacy  i guess that would mean if you really had affection for your horse i guess you could marry your horse,0
GOSSIP_REAL,teen mom  jenelle evans says she will never reconcile with her mom barbara,1
LIAR,obama declares november national muslim appreciation month,0
POLITIFACT_FAKE,starbucks just placed trumps photo on floor so every customer have to step on it,0
LIAR,the foundation for government accountability which supported a florida law requiring drug testing of welfare recipients is a koch brothers affiliated group,0
LIAR,a space shuttle the national museum of the united states air force near dayton would be within a days drive of  percent of the us population,1
GOSSIP_FAKE,meryl streep and nicole kidman feud on big little lies set reports closer weekly,0
GOSSIP_FAKE,jen  brad having intense talks prior to sudden split with justin,0
GOSSIP_FAKE,fans blast kylie jenner and travis scott for looking bored during jennifer lopezs epic vmas performance,0
LIAR,says south carolina gov nikki haley is an immigrant,0
GOSSIP_REAL,aisha tyler is leaving the talk after six seasons,1
LIAR,for every  spent on afterschool programs we can save over  almost  in crime costs down the line,1
GOSSIP_FAKE,prince harry and meghan markle are reportedly postponing their royal honeymoon,0
LIAR,says that tim pawlenty eliminated health insurance for  to  people when he was governor of minnesota,1
GOSSIP_REAL,wissam al mana,1
LIAR,more lives have been lost because of the war with the drug cartels in juarez alone just a few blocks from the united states of america than have been lost in the war in afghanistan,0
GOSSIP_FAKE,hugh hefner death not being investigated as murder despite report,0
GOSSIP_REAL,dr phil runs into skateboarding bodybuilder with car,1
GOSSIP_FAKE,debunking the weeks tabloid stories april,0
GOSSIP_REAL,kate middleton attends festival of remembrance wearing a roland mouret dress,1
LIAR,over  unique internet protocol addresses  in wisconsin alone  have downloaded child pornography,1
GOSSIP_REAL,natalie portman regrets signing petition that defended roman polanski it was a mistake,1
GOSSIP_REAL,sarah paulson net worth,1
LIAR,between  and  percent of tax filers do not owe any income tax,1
GOSSIP_FAKE,inside the chaos of brad pitt and angelina jolies parenting of their six children with knives tempers and no school,0
LIAR,the unemployment rate among blacks in texas is   far more than double white unemployment  and wages have fallen for black workers in texas since,1
GOSSIP_REAL,woman who was left with zombie boobs after failed surgery could lose her nipple,1
LIAR,gov rick scott signed into law a bill that gives floridas public officials an easy way to avoid disclosing their personal finances,1
GOSSIP_FAKE,j los way or the highway diva singer puts ultrastrict prewedding rules on arod,0
LIAR,i get the most money from active duty officers and military personnel,1
GOSSIP_REAL,shanina shaik and dj ruckuss stunning bahamas wedding photos,1
GOSSIP_FAKE,sarah jessica parker says time apart from matthew broderick is beneficial to their marriage,0
LIAR,payday lenders profit from the poor by charging plus percent interest,1
GOSSIP_REAL,janet jackson wanted to cancel tour after joe jacksons death,1
GOSSIP_REAL,last man standing resurrected at fox for season  with original cast led by tim allen,1
LIAR,says land commissioner jerry patterson threatened to shoot him,0
GOSSIP_REAL,sam waterston to reprise law  order role on svu,1
GOSSIP_REAL,miranda kerrs weddingday hair took only  minutes to achieve,1
GOSSIP_REAL,bijou phillips apologizes for gayshaming mean girls actor daniel franzese,1
LIAR,some republicans who voted against the stimulus have been all too happy to claim credit for recovery act projects and the jobs those projects have produced they come to the ribbon cuttings,1
GOSSIP_FAKE,caitlyn jenner mom dad,0
GOSSIP_FAKE,pippa middleton refuses to invite meghan markle to wedding,0
GOSSIP_REAL,yearold boy wins the internet by singing let it go with idina menzel,1
GOSSIP_FAKE,katy perry ends six year beef with calvin harris,0
GOSSIP_REAL,victoria beckham shows off her sartorial style in white coords at the peoples choice awards,1
LIAR,a provision in the health care reform bill for endoflife counseling for seniors is not entirely voluntary,0
POLITIFACT_REAL,secret video romney tells millionaire donors what he really thinks of obama voters,1
GOSSIP_REAL,kylie jenners secret pregnancy gave kris anxiety  but it was a such a positive experience,1
GOSSIP_REAL,maluma selena gomez duet colombian star gives update on collab,1
GOSSIP_FAKE,kuwtk kim kardashian west goes blonde for kanye west on anniversary,0
GOSSIP_FAKE,miley cyrus planning the most secret wedding to liam hemsworth,0
GOSSIP_REAL,gwyneth paltrow reveals plans for goop tv show slams haters if you want to fk with me bring your a game,1
LIAR,creflo dollar has endorsed republican donald trump for president,0
LIAR,says barack obamas administration has admitted that money from its iran nuclear deal would go directly to terrorism,1
LIAR,in   in  wisconsin schools had a subpar score on the department of public instructions recent report cards and are failing the children they serve,0
LIAR,hes a good man but hes a prolife liberal hes right on the prolife part but hes a liberal,1
LIAR,the mexican government forces many bad people into our country,0
LIAR,russia has tremendous numbers of nuclear warheads  by the way where they expanded and we didnt,1
POLITIFACT_REAL,empty title,1
LIAR,says us senate candidate adam hasner cited his efforts to weaken prolife and school choice legislation as unequivocal proof that hes a moderate,1
GOSSIP_REAL,noah cyrus best beauty looks hair makeup trends photos,1
GOSSIP_REAL,meghan markle declares herself a feminist on the british monarchys website,1
GOSSIP_REAL,princess eugenie says proposal from jack brooksbank was a complete surprise,1
LIAR,i did not say that i would not have them muslims in my cabinet,0
GOSSIP_REAL,kim kardashian planning intimate dinner for kanye wests birthday,1
LIAR,says millions of dollars in tax breaks were paid for by busting unions cutting badgercare and raising taxes on the poor and the middle class thanks to elizabeth coggs help,0
LIAR,consumer laws were destroyed in  when gov scott walker signed act,0
GOSSIP_REAL,how kim zolciakbiermann reacted to nene leakes roachthemed halloween costume,1
GOSSIP_REAL,life as a royal meghan markles etiquette report card,1
